transaction_id,client_id,stock_id,symbol,trade_date,trade_time,side,order_type,quantity,price,gross_value_thb,commission_thb,vat_thb,net_value_thb,channel,status,settlement_date
TXN00006098,C00347,STK0025,ORI,2026-01-29,2026-01-29 12:36:40,SELL,Market,5000,16.61,83050.0,0.0,0.0,0.0,Online,Cancelled,2026-01-31
TXN00002627,C00468,STK0036,MAKRO,2026-01-29,2026-01-29 12:41:06,SELL,Market,100000,19.17,1917000.0,3163.05,221.41,1913615.54,Mobile App,Filled,2026-01-31
TXN00005460,C00085,STK0048,DTAC,2026-01-29,2026-01-29 12:43:39,BUY,Stop Loss,100000,27.9,2790000.0,4185.0,292.95,2794477.95,Broker,Filled,2026-01-31
TXN00012864,C00006,STK0007,EGCO,2026-01-29,2026-01-29 12:51:34,BUY,Limit,600,30.89,18534.0,50.0,3.5,18587.5,Mobile App,Filled,2026-01-31
TXN00014288,C00021,STK0019,RJH,2026-01-29,2026-01-29 12:55:18,SELL,Limit,6000,35.01,210060.0,508.35,35.58,209516.07,Mobile App,Filled,2026-01-31
TXN00000117,C00408,STK0042,IVL,2026-01-29,2026-01-29 12:59:08,SELL,Market,500000,40.92,20460000.0,20460.0,1432.2,20438107.8,Online,Filled,2026-01-31
TXN00022173,C00116,STK0010,BBL,2026-01-29,2026-01-29 13:23:06,BUY,Limit,50000,93.09,4654500.0,8005.74,560.4,4663066.14,Online,Filled,2026-01-31
TXN00003994,C00376,STK0030,SVI,2026-01-29,2026-01-29 13:25:36,BUY,Market,50000,51.83,2591500.0,4275.98,299.32,2596075.3,Online,Filled,2026-01-31
TXN00018192,C00355,STK0047,TRUE,2026-01-29,2026-01-29 13:31:13,SELL,Limit,100000,63.72,6372000.0,7646.4,535.25,6363818.35,Online,Filled,2026-01-31
TXN00014744,C00045,STK0036,MAKRO,2026-01-29,2026-01-29 13:31:54,BUY,Stop Loss,100000,19.17,1917000.0,3163.05,221.41,1920384.46,Online,Filled,2026-01-31
TXN00005298,C00143,STK0026,SC,2026-01-29,2026-01-29 13:32:30,BUY,Market,400,33.94,13576.0,50.0,3.5,13629.5,Online,Filled,2026-01-31
TXN00017380,C00341,STK0039,MINT,2026-01-29,2026-01-29 13:34:35,SELL,Limit,100000,29.66,2966000.0,5101.52,357.11,2960541.37,Online,Filled,2026-01-31
TXN00015188,C00030,STK0039,MINT,2026-01-29,2026-01-29 13:36:52,SELL,Limit,100000,29.66,2966000.0,4893.9,342.57,2960763.53,Broker,Filled,2026-01-31
TXN00012040,C00404,STK0019,RJH,2026-01-29,2026-01-29 13:45:27,BUY,Market,10000,35.01,350100.0,770.22,53.92,350924.14,Online,Filled,2026-01-31
TXN00018096,C00259,STK0042,IVL,2026-01-29,2026-01-29 13:51:05,SELL,Limit,10000,40.92,409200.0,990.26,69.32,408140.42,Online,Filled,2026-01-31
TXN00012834,C00042,STK0005,BGRIM,2026-01-29,2026-01-29 13:58:43,BUY,Limit,400,72.39,28956.0,79.63,5.57,29041.2,Broker,Filled,2026-01-31
TXN00019378,C00092,STK0049,JAS,2026-01-29,2026-01-29 14:06:27,BUY,Market,400,83.63,33452.0,91.99,6.44,33550.43,Online,Filled,2026-01-31
TXN00005618,C00047,STK0024,PSH,2026-01-29,2026-01-29 14:14:28,BUY,Market,100000,93.36,9336000.0,12323.52,862.65,9349186.17,Broker,Filled,2026-01-31
TXN00004884,C00292,STK0003,GPSC,2026-01-29,2026-01-29 14:18:49,SELL,Market,20000,36.36,727200.0,1505.3,105.37,725589.33,Mobile App,Filled,2026-01-31
TXN00000036,C00021,STK0039,MINT,2026-01-29,2026-01-29 14:21:45,BUY,Limit,20000,29.66,593200.0,1174.54,82.22,594456.76,Online,Filled,2026-01-31
TXN00006277,C00408,STK0013,BAY,2026-01-29,2026-01-29 14:23:18,BUY,Market,500000,40.59,20295000.0,20295.0,1420.65,20316715.65,Mobile App,Filled,2026-01-31
TXN00013957,C00165,STK0030,SVI,2026-01-29,2026-01-29 14:26:40,BUY,Market,100000,51.83,5183000.0,6219.6,435.37,5189654.97,Mobile App,Filled,2026-01-31
TXN00022494,C00147,STK0039,MINT,2026-01-29,2026-01-29 14:44:51,SELL,Limit,6000,29.66,177960.0,430.66,30.15,177499.19,Mobile App,Filled,2026-01-31
TXN00008178,C00362,STK0009,SCB,2026-01-29,2026-01-29 14:45:48,BUY,Limit,500000,214.61,107305000.0,123400.75,8638.05,107437038.8,Phone,Filled,2026-01-31
TXN00003828,C00047,STK0014,TISCO,2026-01-29,2026-01-29 14:49:53,BUY,Market,37522,122.16,4583687.52,6050.47,423.53,4590161.52,Online,Partial,2026-01-31
TXN00014490,C00127,STK0013,BAY,2026-01-29,2026-01-29 14:55:52,SELL,Market,100000,40.59,4059000.0,6697.35,468.81,4051833.84,Broker,Filled,2026-01-31
TXN00023299,C00119,STK0020,NTV,2026-01-29,2026-01-29 15:02:37,BUY,Market,10000,44.97,449700.0,989.34,69.25,450758.59,Broker,Filled,2026-01-31
TXN00009167,C00243,STK0015,BDMS,2026-01-29,2026-01-29 15:05:22,SELL,Stop Loss,3000,44.72,134160.0,295.15,20.66,133844.19,Broker,Filled,2026-01-31
TXN00012990,C00448,STK0045,DCC,2026-01-29,2026-01-29 15:06:18,SELL,Market,10000,11.48,114800.0,290.44,20.33,114489.23,Mobile App,Filled,2026-01-31
TXN00015942,C00129,STK0022,AP,2026-01-29,2026-01-29 15:07:23,SELL,Limit,100000,17.39,1739000.0,2991.08,209.38,1735799.54,Online,Filled,2026-01-31
TXN00007284,C00404,STK0008,KBANK,2026-01-29,2026-01-29 15:09:30,BUY,Market,50000,138.48,6924000.0,8308.8,581.62,6932890.42,Online,Filled,2026-01-31
TXN00006181,C00030,STK0019,RJH,2026-01-29,2026-01-29 15:09:35,SELL,Stop Loss,50000,35.01,1750500.0,2888.32,202.18,1747409.5,Mobile App,Filled,2026-01-31
TXN00018451,C00297,STK0002,PTTEP,2026-01-29,2026-01-29 15:10:11,SELL,Limit,100000,63.31,6331000.0,8736.78,611.57,6321651.65,Online,Filled,2026-01-31
TXN00006788,C00350,STK0022,AP,2026-01-29,2026-01-29 15:11:15,SELL,Limit,10000,17.39,173900.0,420.84,29.46,173449.7,Mobile App,Filled,2026-01-31
TXN00020666,C00347,STK0010,BBL,2026-01-29,2026-01-29 15:13:28,BUY,Limit,40000,93.09,3723600.0,6404.59,448.32,3730452.91,Broker,Filled,2026-01-31
TXN00015840,C00433,STK0006,RATCH,2026-01-29,2026-01-29 15:14:21,SELL,Limit,100000,247.43,24743000.0,27217.3,1905.21,24713877.49,Online,Filled,2026-01-31
TXN00016242,C00091,STK0040,SCC,2026-01-29,2026-01-29 15:15:53,BUY,Market,50000,10.26,513000.0,923.4,64.64,513988.04,Mobile App,Filled,2026-01-31
TXN00011030,C00183,STK0010,BBL,2026-01-29,2026-01-29 15:28:14,SELL,Limit,400,93.09,37236.0,106.87,7.48,37121.65,Online,Filled,2026-01-31
TXN00018677,C00114,STK0013,BAY,2026-01-29,2026-01-29 15:35:10,BUY,Stop Loss,5000,40.59,202950.0,513.46,35.94,203499.4,Broker,Filled,2026-01-31
TXN00012243,C00408,STK0030,SVI,2026-01-29,2026-01-29 15:37:06,BUY,Market,100000,51.83,5183000.0,6219.6,435.37,5189654.97,Mobile App,Filled,2026-01-31
TXN00015238,C00432,STK0033,INET,2026-01-29,2026-01-29 15:40:23,SELL,Limit,50000,34.14,1707000.0,2816.55,197.16,1703986.29,Online,Filled,2026-01-31
TXN00024244,C00159,STK0047,TRUE,2026-01-29,2026-01-29 15:40:36,SELL,Market,3000,63.72,191160.0,462.61,32.38,190665.01,Online,Filled,2026-01-31
TXN00015944,C00091,STK0041,SCGP,2026-01-29,2026-01-29 15:40:52,SELL,Market,100000,14.15,1415000.0,2122.5,148.58,1412728.92,Mobile App,Filled,2026-01-31
TXN00011197,C00473,STK0030,SVI,2026-01-29,2026-01-29 15:42:33,SELL,Market,12652,51.83,655753.16,1298.39,90.89,654363.88,Online,Partial,2026-01-31
TXN00016101,C00124,STK0041,SCGP,2026-01-29,2026-01-29 15:56:01,SELL,Limit,2500,14.15,35375.0,97.28,6.81,35270.91,Mobile App,Filled,2026-01-31
TXN00000171,C00221,STK0004,GULF,2026-01-29,2026-01-29 15:58:56,SELL,Market,70000,72.34,5063800.0,6684.22,467.9,5056647.88,Mobile App,Filled,2026-01-31
TXN00001446,C00033,STK0046,ADVANC,2026-01-29,2026-01-29 15:59:06,SELL,Market,500000,52.32,26160000.0,28776.0,2014.32,26129209.68,Online,Filled,2026-01-31
TXN00016042,C00190,STK0029,HANA,2026-01-29,2026-01-29 15:59:13,BUY,Limit,10000,22.64,226400.0,498.08,34.87,226932.95,Mobile App,Filled,2026-01-31
TXN00009236,C00500,STK0024,PSH,2026-01-29,2026-01-29 16:00:39,SELL,Market,45000,93.36,4201200.0,6301.8,441.13,4194457.07,Mobile App,Filled,2026-01-31
TXN00017836,C00327,STK0049,JAS,2026-01-29,2026-01-29 16:01:23,BUY,Limit,100000,83.63,8363000.0,11540.94,807.87,8375348.81,Mobile App,Filled,2026-01-31
TXN00008640,C00301,STK0025,ORI,2026-01-29,2026-01-29 16:03:38,BUY,Market,10000,16.61,166100.0,420.23,29.42,166549.65,Mobile App,Filled,2026-01-31
TXN00000817,C00169,STK0010,BBL,2026-01-29,2026-01-29 16:04:12,SELL,Limit,100000,93.09,9309000.0,11170.8,781.96,9297047.24,Mobile App,Filled,2026-01-31
TXN00003472,C00376,STK0024,PSH,2026-01-29,2026-01-29 16:07:32,SELL,Market,10000,93.36,933600.0,1848.53,129.4,931622.07,Online,Filled,2026-01-31
TXN00010339,C00338,STK0024,PSH,2026-01-29,2026-01-29 16:07:37,BUY,Limit,100000,93.36,9336000.0,11203.2,784.22,9347987.42,Mobile App,Filled,2026-01-31
TXN00007137,C00165,STK0006,RATCH,2026-01-29,2026-01-29 16:07:40,BUY,Limit,500000,247.43,123715000.0,123715.0,8660.05,123847375.05,Mobile App,Filled,2026-01-31
TXN00019859,C00379,STK0024,PSH,2026-01-29,2026-01-29 16:11:45,SELL,Limit,8048,93.36,751361.28,1292.34,90.46,749978.48,Online,Partial,2026-01-31
TXN00001324,C00175,STK0034,CPALL,2026-01-29,2026-01-29 16:22:02,SELL,Stop Loss,2000,78.07,156140.0,0.0,0.0,0.0,Broker,Cancelled,2026-01-31
TXN00005282,C00322,STK0034,CPALL,2026-01-29,2026-01-29 16:22:41,BUY,Limit,500000,78.07,39035000.0,42938.5,3005.7,39080944.2,Broker,Filled,2026-01-31
TXN00012909,C00194,STK0005,BGRIM,2026-01-29,2026-01-29 16:23:43,SELL,Limit,62779,72.39,4544571.81,5453.49,381.74,4538736.58,Broker,Partial,2026-01-31
TXN00021353,C00071,STK0033,INET,2026-01-29,2026-01-29 16:26:42,SELL,Limit,5000,34.14,170700.0,375.54,26.29,170298.17,Mobile App,Filled,2026-01-31
TXN00008550,C00358,STK0050,THCOM,2026-01-29,2026-01-29 16:28:37,SELL,Market,5000,83.85,419250.0,1060.7,74.25,418115.05,Online,Filled,2026-01-31
TXN00001299,C00383,STK0011,KTB,2026-01-29,2026-01-29 16:32:59,BUY,Market,20000,68.4,1368000.0,2257.2,158.0,1370415.2,Mobile App,Filled,2026-01-31
TXN00007915,C00298,STK0007,EGCO,2026-01-29,2026-01-29 16:43:48,SELL,Limit,500000,30.89,15445000.0,18534.0,1297.38,15425168.62,Mobile App,Filled,2026-01-31
TXN00017360,C00468,STK0042,IVL,2026-01-29,2026-01-29 16:54:29,SELL,Market,50000,40.92,2046000.0,3375.9,236.31,2042387.79,Online,Filled,2026-01-31
TXN00018961,C00069,STK0045,DCC,2026-01-30,2026-01-30 10:10:27,BUY,Market,5000,11.43,57150.0,164.02,11.48,57325.5,Mobile App,Filled,2026-02-01
TXN00022912,C00408,STK0014,TISCO,2026-01-30,2026-01-30 10:11:17,BUY,Limit,83384,125.72,10483036.48,12579.64,880.57,10496496.69,Mobile App,Partial,2026-02-01
TXN00014275,C00442,STK0037,CPN,2026-01-30,2026-01-30 10:16:10,SELL,Market,10000,34.44,344400.0,0.0,0.0,0.0,Broker,Cancelled,2026-02-01
TXN00013710,C00064,STK0049,JAS,2026-01-30,2026-01-30 10:16:38,BUY,Market,2000,82.67,165340.0,0.0,0.0,0.0,Online,Cancelled,2026-02-01
TXN00002765,C00322,STK0032,HUMAN,2026-01-30,2026-01-30 10:16:44,BUY,Market,50000,73.56,3678000.0,6068.7,424.81,3684493.51,Online,Filled,2026-02-01
TXN00008841,C00185,STK0006,RATCH,2026-01-30,2026-01-30 10:20:29,SELL,Market,10000,250.88,2508800.0,4315.14,302.06,2504182.8,Mobile App,Filled,2026-02-01
TXN00017826,C00164,STK0050,THCOM,2026-01-30,2026-01-30 10:27:11,BUY,Market,10000,82.71,827100.0,1712.1,119.85,828931.95,Online,Filled,2026-02-01
TXN00020449,C00269,STK0027,SIRI,2026-01-30,2026-01-30 10:28:31,BUY,Limit,4000,90.22,360880.0,793.94,55.58,361729.52,Mobile App,Filled,2026-02-01
TXN00021287,C00395,STK0022,AP,2026-01-30,2026-01-30 10:30:58,BUY,Limit,5000,17.45,87250.0,218.12,15.27,87483.39,Online,Filled,2026-02-01
TXN00013803,C00420,STK0019,RJH,2026-01-30,2026-01-30 10:31:11,BUY,Limit,100,35.39,3539.0,50.0,3.5,3592.5,Online,Filled,2026-02-01
TXN00011169,C00328,STK0049,JAS,2026-01-30,2026-01-30 10:35:09,SELL,Limit,100000,82.67,8267000.0,9920.4,694.43,8256385.17,Broker,Filled,2026-02-01
TXN00000361,C00336,STK0002,PTTEP,2026-01-30,2026-01-30 10:39:32,BUY,Limit,500000,61.85,30925000.0,30925.0,2164.75,30958089.75,Online,Filled,2026-02-01
TXN00015909,C00427,STK0034,CPALL,2026-01-30,2026-01-30 10:42:06,SELL,Stop Loss,90000,76.22,6859800.0,9054.94,633.85,6850111.21,Broker,Filled,2026-02-01
TXN00023524,C00372,STK0030,SVI,2026-01-30,2026-01-30 10:47:32,SELL,Market,50000,51.82,2591000.0,4275.15,299.26,2586425.59,Mobile App,Filled,2026-02-01
TXN00001318,C00393,STK0042,IVL,2026-01-30,2026-01-30 10:49:02,SELL,Market,5000,40.39,201950.0,488.72,34.21,201427.07,Online,Filled,2026-02-01
TXN00019297,C00460,STK0006,RATCH,2026-01-30,2026-01-30 10:49:38,SELL,Market,4000,250.88,1003520.0,1726.05,120.82,1001673.13,Online,Filled,2026-02-01
TXN00020030,C00416,STK0038,CENTEL,2026-01-30,2026-01-30 10:50:09,BUY,Limit,7000,61.45,430150.0,1088.28,76.18,431314.46,Mobile App,Filled,2026-02-01
TXN00015523,C00057,STK0016,BH,2026-01-30,2026-01-30 10:53:03,BUY,Limit,10000,71.32,713200.0,1283.76,89.86,714573.62,Online,Filled,2026-02-01
TXN00020110,C00185,STK0006,RATCH,2026-01-30,2026-01-30 10:56:45,SELL,Limit,10000,250.88,2508800.0,4315.14,302.06,2504182.8,Mobile App,Filled,2026-02-01
TXN00020538,C00405,STK0011,KTB,2026-01-30,2026-01-30 10:59:41,BUY,Market,50000,67.39,3369500.0,5054.25,353.8,3374908.05,Mobile App,Filled,2026-02-01
TXN00005793,C00405,STK0044,TOA,2026-01-30,2026-01-30 11:02:18,SELL,Market,500000,65.23,32615000.0,0.0,0.0,0.0,Online,Cancelled,2026-02-01
TXN00010731,C00226,STK0042,IVL,2026-01-30,2026-01-30 11:11:21,SELL,Market,3000,40.39,121170.0,306.56,21.46,120841.98,Online,Filled,2026-02-01
TXN00012451,C00432,STK0001,PTT,2026-01-30,2026-01-30 11:14:31,SELL,Market,500000,530.86,265430000.0,291973.0,20438.11,265117588.89,Mobile App,Filled,2026-02-01
TXN00022933,C00337,STK0032,HUMAN,2026-01-30,2026-01-30 11:17:54,BUY,Limit,500000,73.56,36780000.0,40458.0,2832.06,36823290.06,Online,Filled,2026-02-01
TXN00009480,C00362,STK0046,ADVANC,2026-01-30,2026-01-30 11:18:39,BUY,Limit,500000,51.48,25740000.0,29601.0,2072.07,25771673.07,Mobile App,Filled,2026-02-01
TXN00018207,C00496,STK0002,PTTEP,2026-01-30,2026-01-30 11:27:04,SELL,Market,8000,61.85,494800.0,1197.42,83.82,493518.76,Mobile App,Filled,2026-02-01
TXN00010767,C00080,STK0033,INET,2026-01-30,2026-01-30 11:29:33,SELL,Market,100000,33.92,3392000.0,5834.24,408.4,3385757.36,Online,Filled,2026-02-01
TXN00018342,C00356,STK0043,PTTGC,2026-01-30,2026-01-30 11:35:56,SELL,Limit,5000,45.72,228600.0,0.0,0.0,0.0,Online,Cancelled,2026-02-01
TXN00022081,C00457,STK0043,PTTGC,2026-01-30,2026-01-30 11:39:51,BUY,Market,500,45.72,22860.0,57.15,4.0,22921.15,Mobile App,Filled,2026-02-01
TXN00023811,C00197,STK0033,INET,2026-01-30,2026-01-30 11:40:44,BUY,Market,6000,33.92,203520.0,514.91,36.04,204070.95,Mobile App,Filled,2026-02-01
TXN00017223,C00383,STK0037,CPN,2026-01-30,2026-01-30 11:43:49,BUY,Limit,10000,34.44,344400.0,0.0,0.0,0.0,Mobile App,Cancelled,2026-02-01
TXN00009579,C00408,STK0030,SVI,2026-01-30,2026-01-30 11:46:03,BUY,Market,10000,51.82,518200.0,932.76,65.29,519198.05,Online,Filled,2026-02-01
TXN00009460,C00045,STK0012,TMB,2026-01-30,2026-01-30 11:53:29,SELL,Market,10000,232.91,2329100.0,3843.02,269.01,2324987.97,Mobile App,Filled,2026-02-01
TXN00009632,C00330,STK0036,MAKRO,2026-01-30,2026-01-30 11:56:12,SELL,Limit,2000,19.09,38180.0,0.0,0.0,0.0,Online,Cancelled,2026-02-01
TXN00012629,C00138,STK0011,KTB,2026-01-30,2026-01-30 11:57:07,BUY,Limit,399,67.39,26888.61,77.17,5.4,26971.18,Mobile App,Partial,2026-02-01
TXN00000604,C00068,STK0017,BCH,2026-01-30,2026-01-30 12:00:22,BUY,Limit,6000,139.24,835440.0,1503.79,105.27,837049.06,Mobile App,Filled,2026-02-01
TXN00008596,C00316,STK0006,RATCH,2026-01-30,2026-01-30 12:06:49,SELL,Market,6000,250.88,1505280.0,2589.08,181.24,1502509.68,Mobile App,Filled,2026-02-01
TXN00000867,C00293,STK0010,BBL,2026-01-30,2026-01-30 12:08:26,SELL,Limit,4000,97.63,390520.0,945.06,66.15,389508.79,Phone,Filled,2026-02-01
TXN00010334,C00352,STK0039,MINT,2026-01-30,2026-01-30 12:10:36,BUY,Market,10000,29.84,298400.0,754.95,52.85,299207.8,Online,Filled,2026-02-01
TXN00007331,C00164,STK0036,MAKRO,2026-01-30,2026-01-30 12:13:35,BUY,Market,10000,19.09,190900.0,482.98,33.81,191416.79,Mobile App,Filled,2026-02-01
TXN00012465,C00116,STK0040,SCC,2026-01-30,2026-01-30 12:16:48,BUY,Limit,500000,10.58,5290000.0,7300.2,511.01,5297811.21,Mobile App,Filled,2026-02-01
TXN00010434,C00207,STK0047,TRUE,2026-01-30,2026-01-30 12:20:03,BUY,Limit,200,60.75,12150.0,50.0,3.5,12203.5,Mobile App,Filled,2026-02-01
TXN00015955,C00165,STK0014,TISCO,2026-01-30,2026-01-30 12:29:11,BUY,Market,10000,125.72,1257200.0,1885.8,132.01,1259217.81,Online,Filled,2026-02-01
TXN00010842,C00397,STK0018,CHG,2026-01-30,2026-01-30 12:31:06,BUY,Market,100000,63.55,6355000.0,8769.9,613.89,6364383.79,Mobile App,Filled,2026-02-01
TXN00002923,C00341,STK0020,NTV,2026-01-30,2026-01-30 12:38:16,BUY,Market,500000,44.95,22475000.0,25846.25,1809.24,22502655.49,Broker,Filled,2026-02-01
TXN00000803,C00057,STK0046,ADVANC,2026-01-30,2026-01-30 12:40:57,SELL,Limit,50000,51.48,2574000.0,3861.0,270.27,2569868.73,Phone,Filled,2026-02-01
TXN00010353,C00498,STK0036,MAKRO,2026-01-30,2026-01-30 12:47:41,SELL,Limit,10000,19.09,190900.0,482.98,33.81,190383.21,Online,Filled,2026-02-01
TXN00023310,C00175,STK0027,SIRI,2026-01-30,2026-01-30 12:54:35,BUY,Limit,4000,90.22,360880.0,913.03,63.91,361856.94,Online,Filled,2026-02-01
TXN00000102,C00372,STK0002,PTTEP,2026-01-30,2026-01-30 12:58:15,BUY,Market,100000,61.85,6185000.0,8164.2,571.49,6193735.69,Online,Filled,2026-02-01
TXN00001171,C00430,STK0002,PTTEP,2026-01-30,2026-01-30 13:10:19,BUY,Market,600,61.85,37110.0,92.78,6.49,37209.27,Mobile App,Filled,2026-02-01
TXN00009738,C00072,STK0037,CPN,2026-01-30,2026-01-30 13:16:03,SELL,Limit,500000,34.44,17220000.0,23763.6,1663.45,17194572.95,Online,Filled,2026-02-01
TXN00009338,C00164,STK0046,ADVANC,2026-01-30,2026-01-30 13:18:53,BUY,Market,500000,51.48,25740000.0,29601.0,2072.07,25771673.07,Mobile App,Filled,2026-02-01
TXN00003489,C00473,STK0007,EGCO,2026-01-30,2026-01-30 13:26:39,BUY,Market,7000,29.91,209370.0,506.68,35.47,209912.15,Online,Filled,2026-02-01
TXN00019945,C00339,STK0003,GPSC,2026-01-30,2026-01-30 13:32:29,SELL,Market,5000,34.63,173150.0,419.02,29.33,172701.65,Online,Filled,2026-02-01
TXN00024038,C00055,STK0037,CPN,2026-01-30,2026-01-30 13:33:23,SELL,Limit,500000,34.44,17220000.0,22730.4,1591.13,17195678.47,Broker,Filled,2026-02-01
TXN00001950,C00353,STK0033,INET,2026-01-30,2026-01-30 13:37:55,SELL,Market,10000,33.92,339200.0,858.18,60.07,338281.75,Mobile App,Filled,2026-02-01
TXN00017921,C00244,STK0021,LH,2026-01-30,2026-01-30 13:39:00,SELL,Limit,500000,35.22,17610000.0,21132.0,1479.24,17587388.76,Broker,Filled,2026-02-01
TXN00002493,C00129,STK0016,BH,2026-01-30,2026-01-30 13:41:52,SELL,Limit,500000,71.32,35660000.0,41009.0,2870.63,35616120.37,Online,Filled,2026-02-01
TXN00000483,C00111,STK0015,BDMS,2026-01-30,2026-01-30 13:42:38,SELL,Limit,80000,44.07,35256.0,88.14,6.17,35161.69,Mobile App,Filled,2026-02-01
TXN00000596,C00468,STK0012,TMB,2026-01-30,2026-01-30 13:44:17,BUY,Limit,50000,232.91,11645500.0,15372.06,1076.04,11661948.1,Online,Filled,2026-02-01
TXN00020624,C00319,STK0045,DCC,2026-01-30,2026-01-30 13:44:28,BUY,Limit,10000,11.43,114300.0,276.61,19.36,114595.97,Mobile App,Filled,2026-02-01
TXN00021219,C00358,STK0012,TMB,2026-01-30,2026-01-30 13:47:35,BUY,Stop Loss,50000,232.91,11645500.0,16070.79,1124.96,11662695.75,Broker,Filled,2026-02-01
TXN00005647,C00335,STK0008,KBANK,2026-01-30,2026-01-30 13:50:09,SELL,Market,600,140.29,84174.0,210.44,14.73,83948.83,Broker,Filled,2026-02-01
TXN00020071,C00401,STK0014,TISCO,2026-01-30,2026-01-30 13:53:17,SELL,Limit,10000,125.72,1257200.0,2162.38,151.37,1254886.25,Online,Filled,2026-02-01
TXN00022186,C00350,STK0045,DCC,2026-01-30,2026-01-30 13:53:38,BUY,Limit,5000,11.43,57150.0,157.16,11.0,57318.16,Online,Filled,2026-02-01
TXN00001506,C00076,STK0043,PTTGC,2026-01-30,2026-01-30 13:54:41,BUY,Stop Loss,10000,45.72,457200.0,1156.72,80.97,458437.69,Mobile App,Filled,2026-02-01
TXN00022441,C00217,STK0041,SCGP,2026-01-30,2026-01-30 14:02:49,SELL,Market,1000,14.11,14110.0,50.0,3.5,14056.5,Broker,Filled,2026-02-01
TXN00000816,C00015,STK0009,SCB,2026-01-30,2026-01-30 14:12:14,SELL,Limit,44850,208.04,9330594.0,11196.71,783.77,9318613.52,Broker,Partial,2026-02-01
TXN00012475,C00363,STK0040,SCC,2026-01-30,2026-01-30 14:17:16,BUY,Limit,16982,10.58,179669.56,323.41,22.64,180015.61,Broker,Partial,2026-02-01
TXN00007721,C00047,STK0025,ORI,2026-01-30,2026-01-30 14:22:00,SELL,Limit,10000,17.36,173600.0,420.11,29.41,173150.48,Online,Filled,2026-02-01
TXN00005714,C00129,STK0026,SC,2026-01-30,2026-01-30 14:22:31,BUY,Market,100000,35.73,3573000.0,6145.56,430.19,3579575.75,Online,Filled,2026-02-01
TXN00019281,C00093,STK0015,BDMS,2026-01-30,2026-01-30 14:22:58,SELL,Limit,2000,44.07,88140.0,220.35,15.42,87904.23,Online,Filled,2026-02-01
TXN00019040,C00408,STK0026,SC,2026-01-30,2026-01-30 14:25:02,SELL,Market,50000,35.73,1786500.0,0.0,0.0,0.0,Mobile App,Cancelled,2026-02-01
TXN00019977,C00304,STK0020,NTV,2026-01-30,2026-01-30 14:26:30,SELL,Limit,10000,44.95,449500.0,1137.23,79.61,448283.16,Mobile App,Filled,2026-02-01
TXN00010144,C00224,STK0031,FORTH,2026-01-30,2026-01-30 14:39:13,SELL,Limit,32360,43.43,1405394.8,2417.28,169.21,1402808.31,Mobile App,Partial,2026-02-01
TXN00015234,C00331,STK0031,FORTH,2026-01-30,2026-01-30 14:40:09,SELL,Limit,200,43.43,8686.0,50.0,3.5,8632.5,Broker,Filled,2026-02-01
TXN00009127,C00289,STK0021,LH,2026-01-30,2026-01-30 14:44:10,BUY,Limit,9000,35.22,316980.0,697.36,48.82,317726.18,Online,Filled,2026-02-01
TXN00005297,C00225,STK0025,ORI,2026-01-30,2026-01-30 14:49:15,BUY,Limit,2000,17.36,34720.0,99.65,6.98,34826.63,Online,Filled,2026-02-01
TXN00012938,C00423,STK0039,MINT,2026-01-30,2026-01-30 14:50:17,SELL,Limit,18000,29.84,537120.0,1111.84,77.83,535930.33,Online,Filled,2026-02-01
TXN00010922,C00489,STK0001,PTT,2026-01-30,2026-01-30 14:53:20,BUY,Market,3000,530.86,1592580.0,2739.24,191.75,1595510.99,Phone,Filled,2026-02-01
TXN00003203,C00217,STK0049,JAS,2026-01-30,2026-01-30 14:56:23,BUY,Limit,500,82.67,41335.0,113.67,7.96,41456.63,Online,Filled,2026-02-01
TXN00000733,C00167,STK0049,JAS,2026-01-30,2026-01-30 15:01:16,SELL,Limit,50000,82.67,4133500.0,7109.62,497.67,4125892.71,Online,Filled,2026-02-01
TXN00023646,C00145,STK0020,NTV,2026-01-30,2026-01-30 15:20:16,BUY,Market,5000,44.95,224750.0,494.45,34.61,225279.06,Online,Filled,2026-02-01
TXN00015706,C00405,STK0030,SVI,2026-01-30,2026-01-30 15:21:15,BUY,Limit,100000,51.82,5182000.0,6218.4,435.29,5188653.69,Online,Filled,2026-02-01
TXN00013290,C00466,STK0025,ORI,2026-01-30,2026-01-30 15:24:06,BUY,Limit,600,17.36,10416.0,50.0,3.5,10469.5,Online,Filled,2026-02-01
TXN00001150,C00255,STK0046,ADVANC,2026-01-30,2026-01-30 15:24:54,SELL,Limit,400,51.48,20592.0,59.1,4.14,20528.76,Online,Filled,2026-02-01
TXN00021641,C00346,STK0002,PTTEP,2026-01-30,2026-01-30 15:25:52,SELL,Market,1000,61.85,61850.0,170.09,11.91,61668.0,Online,Filled,2026-02-01
TXN00000006,C00381,STK0015,BDMS,2026-01-30,2026-01-30 15:29:40,SELL,Market,4000,44.07,176280.0,387.82,27.15,175865.03,Phone,Filled,2026-02-01
TXN00014349,C00336,STK0039,MINT,2026-01-30,2026-01-30 15:32:49,BUY,Limit,100000,29.84,2984000.0,4476.0,313.32,2988789.32,Mobile App,Filled,2026-02-01
TXN00012694,C00302,STK0032,HUMAN,2026-01-30,2026-01-30 15:33:20,BUY,Market,200,73.56,14712.0,50.0,3.5,14765.5,Online,Filled,2026-02-01
